Language,Text,texto_tokenizado
nl,Ageneiosus militaris is een straalvinnige vissensoort uit de familie van de houtmeervallen (Auchenipteridae). De wetenschappelijke,"['ageneiosus', 'uit', 'auchenipteridae', 'houtmeervallen', 'straalvinnige', 'familie', 'vissensoort', 'wetenschappelijke', 'een', 'militaris']"
nl,naam van de soort is voor het eerst geldig gepubliceerd in 1835 door Valenciennes. Dead,"['soort', 'door', 'eerst', 'voor', 'valenciennes', 'naam', 'geldig', 'gepubliceerd', 'het']"
nl,Rising 2 is een sandboxspel gemaakt door Capcom in samenwerking met Blue Castle Games. Het,"['door', 'samenwerking', 'blue', 'capcom', 'gemaakt', 'sandboxspel', 'het', 'een']"
nl,"spel kwam in Noord-Amerika uit op 28 september 2010, in Japan op 30 september 2010","['spel', 'uit', 'kwam', 'op', 'noord-amerika']"
nl,en in Europa op 24 september 2010 voor de PlayStation 3 en de Xbox 360.,"['europa', 'xbox', 'voor', 'op', 'playstation']"
nl,Het kwam uit voor Windows op 28 september 2010. Het hoofdpersonage in dit spel is,"['spel', 'uit', 'voor', 'dit', 'window', 'kwam', 'op', 'hoofdpersonage', 'het']"
nl,Chuck Greene. Hij is een voormalig motorcrosskampioen die meedeed aan het televisieprogramma Terror is Reality.,"['greene', 'terror', 'chuck', 'reality', 'die', 'voormalig', 'motorcrosskampioen', 'hij', 'meedeed', 'televisieprogramma', 'het', 'een', 'aan']"
en,"Oskar Ekman is a Swedish music manager, label owner and former agent. Known primarily for","['known', 'owner', 'for', 'ekman', 'label', 'music', 'swedish', 'former', 'primarily', 'oskar']"
en,"co-founding independent label YEAR0001 alongside Emilio Fagone, Ekman also played in several bands including Nine","['fagone', 'including', 'also', 'independent', 'alongside', 'nine', 'ekman', 'label', 'year', 'several', 'co-founding', 'played', 'emilio']"
en,"and Last Days of April. Prior to founding YEAR0001, he served as manager to Swedish","['founding', 'last', 'year', 'prior', 'swedish', 'served', 'day', 'to', 'he']"
en,"pop act Lorentz. From 2004 to 2013, Ekman worked as an agent for Swedish booking","['for', 'ekman', 'lorentz', 'from', 'booking', 'swedish', 'act', 'worked', 'pop', 'to', 'an']"
en,"companies Luger and Blixten. After exiting his role at Blixten, he managed Swedish artist Lorentz","['luger', 'after', 'lorentz', 'role', 'company', 'he', 'his', 'exiting', 'swedish', 'at', 'managed', 'blixten']"
en,"during the production and release of his 2014 album, KÃ¤rlekslÃ¥tar. The album would go on","['on', 'production', 'his', 'during', 'would', 'go', 'ka$?rlekslaY=tar', 'release']"
en,to be nominated for a Swedish Grammis and was received positively by critics. While managing,"['grammis', 'managing', 'for', 'positively', 'critic', 'swedish', 'received', 'be', 'by', 'nominated', 'while', 'to']"
nl,Ook de werken van schrijvers uit de TaishÅperiode wijzen op de referenties en invloeden van,"['invloeden', 'werken', 'uit', 'wijzen', 'ook', 'op', 'schrijvers', 'referenties', 'taishaperiode']"
nl,Oorspronkelijk omvatte de verzameling maki schriftrollen echter ontbreken tegenwoordig de rollen en waardoor er nog,"['rollen', 'verzameling', 'maki', 'ontbreken', 'oorspronkelijk', 'echter', 'omvatte', 'er', 'schriftrollen', 'waardoor', 'nog', 'tegenwoordig']"
nl,Het oudste bewaard gebleven manuscript is de Sazuka Uitgave é´é¹¿å®¶æ§èµæ¬ Sazuka kyÅ«zÅhon dat in als,"['uitgave', 'al', 'manuscript', '""ee1?a(r)PaeSSeuae!""', 'oudste', 'kya<<zahon', 'gebleven', 'het', 'dat', 'bewaard', 'sazuka']"
nl,Een vergelijking van de inhoudelijke aspecten van Konjaku Monogatari met historische gebeurtenissen zoals de Hogenopstand,"['zoals', 'inhoudelijke', 'konjaku', 'monogatari', 'aspecten', 'hogenopstand', 'historische', 'vergelijking', 'een', 'gebeurtenissen']"
nl,Alhoewel de auteur onbekend is zijn er verschillende aannames over een mogelijke uitgever van de,"['mogelijke', 'zijn', 'verschillende', 'alhoewel', 'uitgever', 'onbekend', 'er', 'aannames', 'auteur', 'een']"
nl,Indien men Uji Dainagon Monogatari als een uitgebreide uitgave van de Konjaku Monogatari beschouwt dan,"['uitgave', 'al', 'monogatari', 'konjaku', 'uitgebreide', 'uji', 'dan', 'beschouwt', 'dainagon', 'een', 'indien']"
nl,Beschouwt men echter naast de krijgersklasse en de keizer ook de geestelijke klasse als derde,"['naast', 'keizer', 'al', 'klasse', 'krijgersklasse', 'ook', 'derde', 'echter', 'geestelijke', 'beschouwt']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Warren,"['soort', 'door', 'eerst', 'voor', 'warren', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,De volgende frazioni maken deel uit van de gemeente SantIppolito San Quirico Montepiano en Mercatale,"['uit', 'deel', 'gemeente', 'quirico', 'santippolito', 'volgende', 'mercatale', 'montepiano', 'frazioni', 'maken']"
nl,Dit neoByzantijnse bouwwerk is gesitueerd op La Garde het hoogste punt van de stad Marseille,"['stad', 'neobyzantijnse', 'garde', 'marseille', 'dit', 'bouwwerk', 'gesitueerd', 'op', 'hoogste', 'het', 'punt']"
nl,Voor deze kerk is opdracht gegeven door Saint Charles EugÃ¨ne de Mazenod de toenmalige bisschop,"['toenmalige', 'door', 'euga""ne', 'voor', 'mazenod', 'gegeven', 'kerk', 'opdracht', 'bisschop', 'deze']"
nl,De eerste steen voor de fundering is gelegd op september en de bouw is afgerond,"['voor', 'gelegd', 'bouw', 'op', 'eerste', 'steen', 'afgerond', 'fundering']"
nl,De kerk is gebouwd op La Garde een meter hoge kalkstenen rots aan de zuidkant,"['garde', 'gebouwd', 'meter', 'hoge', 'kalkstenen', 'op', 'zuidkant', 'kerk', 'een', 'aan', 'rot']"
nl,Op die plek stond een eeeuwse kapel eveneens gebouwd ter ere van de Heilige Maria,"['kapel', 'ere', 'stond', 'gebouwd', 'eveneens', 'die', 'eeeuwse', 'op', 'maria', 'heilige', 'plek', 'een', 'ter']"
nl,Bij de basiliek staat een meter hoge klokkentoren met op de top daarvan een enorm,"['enorm', 'meter', 'klokkentoren', 'hoge', 'daarvan', 'op', 'staat', 'basiliek', 'een', 'bij']"
nl,Dit beeld is zichtbaar vanuit grote delen van de stad en ook van ver op,"['stad', 'grote', 'delen', 'ver', 'dit', 'ook', 'op', 'vanuit', 'zichtbaar', 'beeld']"
nl,Een badeend is een plastic stuk speelgoed in de vorm van een eend dat in,"['plastic', 'speelgoed', 'stuk', 'vorm', 'eend', 'dat', 'een', 'badeend']"
nl,Oorspronkelijk werden de rubber eenden van gevulkaniseerd rubber gemaakt maar deze konden nog niet drijven,"['gevulkaniseerd', 'niet', 'maar', 'eenden', 'drijven', 'gemaakt', 'oorspronkelijk', 'werden', 'konden', 'nog', 'rubber', 'deze']"
nl,In de jaren veertig ontwikkelde de Amerikaan Peter Ganine een patent op een holle drijvende,"['holle', 'ontwikkelde', 'amerikaan', 'een', 'drijvende', 'jaren', 'op', 'peter', 'patent', 'veertig', 'ganine']"
nl,Naast gele eendjes zijn er ook vele varianten zoals eenden in allerlei kleuren of eenden,"['varianten', 'naast', 'zoals', 'zijn', 'eendjes', 'eenden', 'gele', 'allerlei', 'kleuren', 'ook', 'vele', 'er']"
nl,Omdat de eendjes tegenwoordig hol zijn met een opening aan de onderkant en deze in,"['een', 'zijn', 'eendjes', 'hol', 'omdat', 'onderkant', 'tegenwoordig', 'aan', 'deze']"
nl,Men is het er niet over eens of dit schadelijk is of juist beter voor,"['niet', 'eens', 'voor', 'dit', 'beter', 'schadelijk', 'er', 'juist', 'het']"
nl,Hij behoorde tot de Honderd Scholen van het denken en was dus een belangrijke filosofisch,"['tot', 'honderd', 'dus', 'filosofisch', 'denken', 'scholen', 'belangrijke', 'hij', 'het', 'een', 'behoorde']"
nl,Guiguzi wordt in de traditionele Chinese godsdienst vereerd als een god met de naam Wangchanlaozu,"['guiguzi', 'al', 'wordt', 'god', 'traditionele', 'godsdienst', 'naam', 'wangchanlaozu', 'vereerd', 'een']"
nl,In zijn leven werkte hij onder andere als politicus op het gebied van buitenlandse relaties,"['al', 'onder', 'werkte', 'zijn', 'gebied', 'andere', 'op', 'hij', 'relaties', 'het', 'leven', 'politicus', 'buitenlandse']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Pilsbry,"['soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'pilsbry', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,De XXIIe Olympische Winterspelen werden gehouden van tot en met februari in Sotsji Rusland aan,"['februari', 'xxiie', 'tot', 'winterspelen', 'rusland', 'werden', 'olympische', 'gehouden', 'aan', 'sotsji']"
nl,De ski en sleesporten vonden plaats in Krasnaja Poljana een plaats in het noordoosten van,"['vonden', 'krasnaja', 'noordoosten', 'plaats', 'sleesporten', 'poljana', 'het', 'een']"
nl,De stadions van de overige sporten waren gegroepeerd en stonden aan de kust van de,"['waren', 'stadions', 'gegroepeerd', 'sporten', 'stonden', 'kust', 'overige', 'aan']"
nl,Het was de eerste keer dat de Olympische Spelen in de staat Rusland werden georganiseerd,"['keer', 'spelen', 'eerste', 'staat', 'georganiseerd', 'werden', 'het', 'dat', 'olympische', 'rusland']"
nl,Met onderdelen binnen vijftien sportdisciplines in de zeven olympische sporten werden deze Winterspelen de grootste,"['grootste', 'binnen', 'winterspelen', 'vijftien', 'onderdelen', 'zeven', 'sporten', 'werden', 'sportdisciplines', 'olympische', 'deze']"
nl,Grillenberg is een plaats in de Duitse deelstaat SaksenAnhalt en maakt sinds oktober deel uit,"['grillenberg', 'saksenanhalt', 'maakt', 'uit', 'deel', 'duitse', 'sind', 'plaats', 'deelstaat', 'oktober', 'een']"
nl,Marie Gabrielle Jozefa Aldegonda Adelheid Marghereta Ludovica Felicita Gennara van Savoye Napels februari is een,"['jozefa', 'februari', 'savoye', 'aldegonda', 'ludovica', 'adelheid', 'gennara', 'marghereta', 'marie', 'gabrielle', 'napels', 'een', 'felicita']"
nl,Zij is het derde kind en de tweede dochter van de voormalige Italiaanse koning Umberto,"['italiaanse', 'zij', 'umberto', 'koning', 'derde', 'kind', 'dochter', 'voormalige', 'tweede', 'het']"
nl,Ze studeerde exacte wetenschappen aan het Italiaans Lyceum in Madrid en volgde vervolgens een tolkenopleiding,"['volgde', 'wetenschappen', 'tolkenopleiding', 'madrid', 'vervolgens', 'exacte', 'studeerde', 'italiaans', 'lyceum', 'ze', 'het', 'een', 'aan']"
nl,In had ze een korte verhouding met de Perzische sjah Mohammed Reza Pahlavi maar religieuze,"['religieuze', 'sjah', 'korte', 'maar', 'reza', 'pahlavi', 'mohammed', 'perzische', 'ze', 'verhouding', 'een']"
nl,Vijf dagen later werd het huwelijk kerkelijk ingezegend in Ãze waar de prinses nog steeds,"['prinses', 'dagen', 'vijf', 'waar', 'aze', 'ingezegend', 'werd', 'kerkelijk', 'huwelijk', 'het', 'nog', 'steed']"
nl,Het paar kreeg Ã©Ã©n dochter Marie Elisabeth en scheidde in van tafel en bed in,"['scheidde', 'elisabeth', 'tafel', 'dochter', 'marie', 'paar', 'bed', 'het', 'a(c)a(c)n', 'kreeg']"
nl,Marie Gabrielle van Savoye is de oprichtster van de Stichting Umberto II en Marie JosÃ©,"['oprichtster', 'stichting', 'savoye', 'umberto', 'josa(c)', 'marie', 'gabrielle']"
nl,Na de dood van haar ouders raakte Maria Gabrielle evenals haar drie zusters gebrouilleerd met,"['gebrouilleerd', 'drie', 'ouders', 'evenals', 'na', 'zusters', 'dood', 'maria', 'haar', 'gabrielle', 'raakte']"
nl,Een atoom of atomaire formule in de logica is een logische formule die niet is,"['niet', 'atoom', 'formule', 'logische', 'die', 'atomaire', 'een', 'logica']"
nl,Vaak worden atomen in de propositielogica aangeduid met p q en r of met A,"['vaak', 'aangeduid', 'worden', 'atomen', 'propositielogica']"
nl,Een voorbeeld van een atoom in de propositielogica is pDe volgende formule uit de propositielogica,"['uit', 'atoom', 'formule', 'pde', 'volgende', 'propositielogica', 'voorbeeld', 'een']"
nl,Hier bestaat een atomaire formule uit een predicaatletter meestal geschreven met een hoofdletter en k,"['geschreven', 'hoofdletter', 'bestaat', 'uit', 'meestal', 'formule', 'atomaire', 'predicaatletter', 'een', 'hier']"
nl,De kruisen op kerkhoven of op gevels en daken van gebouwen zijn buiten beschouwing gelaten,"['daken', 'gelaten', 'zijn', 'gebouwen', 'gevels', 'buiten', 'op', 'kruisen', 'kerkhoven', 'beschouwing']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Hutton,"['soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'hutton', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,Het lichaam van de worm bestaat uit een kop een cilindrisch gesegmenteerd lichaam en een,"['cilindrisch', 'uit', 'bestaat', 'lichaam', 'kop', 'worm', 'het', 'een', 'gesegmenteerd']"
nl,De kop bestaat uit een prostomium gedeelte voor de mondopening en een peristomium gedeelte rond,"['rond', 'bestaat', 'uit', 'voor', 'kop', 'peristomium', 'mondopening', 'prostomium', 'gedeelte', 'een']"
nl,De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in door Henry,"['soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'gepubliceerd', 'het', 'wetenschappelijke', 'deze']"
nl,Vermoedelijk is het een zaailing van het appelras Princesse Noble waar hij veel overeenkomsten mee,"['noble', 'mee', 'appelras', 'veel', 'overeenkomsten', 'waar', 'vermoedelijk', 'hij', 'princesse', 'het', 'een', 'zaailing']"
nl,De Notarisappel was in de twintigste eeuw een bekend Nederlands appelras maar raakte vanaf de,"['vanaf', 'notarisappel', 'eeuw', 'twintigste', 'appelras', 'maar', 'bekend', 'nederland', 'raakte', 'een']"
nl,Notaris Van den Ham hield zich in de tweede helft van de e eeuw bezig,"['eeuw', 'bezig', 'helft', 'den', 'hield', 'tweede', 'zich', 'notaris']"
nl,Hij richtte met het oog daarop in de Luntersche TuinbouwVereeniging op die faam zou verwerven,"['tuinbouwvereeniging', 'zou', 'verwerven', 'oog', 'die', 'op', 'richtte', 'hij', 'luntersche', 'het', 'faam', 'daarop']"
nl,De overgang naar laagstambomen in de commerciÃ«le fruitteelt betekende het einde voor de commerciÃ«le teelt,"['laagstambomen', 'fruitteelt', 'teelt', 'overgang', 'naar', 'einde', 'voor', 'commercia<<le', 'betekende', 'het']"
nl,Austroclimaciella luzonica is een insect uit de familie van de Mantispidae die tot de orde,"['tot', 'luzonica', 'uit', 'orde', 'die', 'insect', 'familie', 'austroclimaciella', 'mantispidae', 'een']"
nl,De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in door Pic,"['soort', 'door', 'eerst', 'voor', 'pic', 'naam', 'geldig', 'gepubliceerd', 'het', 'werd', 'wetenschappelijke']"
nl,Sneek Fries Snits uitspraak info uitleg is een stad in de gemeente SÃºdwestFryslÃ¢n in de,"['stad', 'snit', 'uitspraak', 'info', 'gemeente', 'saodwestfryslaC/n', 'uitleg', 'sneek', 'een', 'fry']"
nl,Het ligt ten noordoosten van IJlst ten noordwesten van Joure en Heerenveen ten zuidwesten van,"['noordwesten', 'joure', 'zuidwesten', 'ijlst', 'noordoosten', 'heerenveen', 'ligt', 'het', 'ten']"
nl,Het is de grootste plaats van de gemeente SÃºdwestFryslÃ¢n en de derde plaats in de,"['grootste', 'gemeente', 'saodwestfryslaC/n', 'plaats', 'derde', 'het']"
nl,Sneek is gelegen nabij het Sneekermeer en is onder andere bekend vanwege de historische binnenstad,"['binnenstad', 'onder', 'het', 'sneekermeer', 'gelegen', 'vanwege', 'andere', 'bekend', 'historische', 'nabij', 'sneek']"
nl,De stad vervult een centrale functie voor de regio Zuidwesthoek en was van augustus tot,"['stad', 'tot', 'functie', 'voor', 'vervult', 'centrale', 'augustus', 'regio', 'een', 'zuidwesthoek']"
nl,Deze lijst van voetbalinterlands is een overzicht van alle officiÃ«le voetbalwedstrijden tussen de nationale teams,"['tussen', 'alle', 'voetbalinterlands', 'nationale', 'lijst', 'overzicht', 'officia<<le', 'voetbalwedstrijden', 'een', 'deze']"
nl,De landen speelden tot op heden Ã©Ã©n keer tegen elkaar een vriendschappelijke wedstrijd op november,"['keer', 'landen', 'tot', 'wedstrijd', 'a(c)a(c)n', 'vriendschappelijke', 'op', 'heden', 'speelden', 'elkaar', 'tegen', 'een']"
nl,De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in door Strouhal,"['soort', 'door', 'eerst', 'voor', 'naam', 'geldig', 'strouhal', 'gepubliceerd', 'het', 'wetenschappelijke']"
nl,Zij grenst aan de mesoregios Norte Piauiense Sudeste Piauiense Sudoeste Piauiense Noroeste Cearense CE SertÃµes,"['cearense', 'sudeste', 'norte', 'sertaues', 'zij', 'ce', 'piauiense', 'sudoeste', 'noroeste', 'grenst', 'mesoregios', 'aan']"
nl,Vier microregios behoren tot deze mesoregio Campo Maior MÃ©dio ParnaÃ­ba Piauiense Teresina ValenÃ§a do PiauÃ­,"['tot', 'mesoregio', 'parnaaba', 'ma(c)dio', 'piauiense', 'valenaSSa', 'do', 'teresina', 'piaua', 'vier', 'behoren', 'microregios', 'campo', 'maior', 'deze']"
nl,Lee is een plaats village in de Amerikaanse staat Illinois en valt bestuurlijk gezien onder,"['bestuurlijk', 'onder', 'gezien', 'valt', 'lee', 'amerikaanse', 'plaats', 'staat', 'een']"
